Agency,City,State,NTD ID,Organization Type,Reporter Type,Report Year,UACE Code,UZA Name,Primary UZA Population,Agency VOMS,Mode,Mode Name,TOS,Mode VOMS,Vehicle Operations,Vehicle Operations Questionable,Vehicle Maintenance,Vehicle Maintenance Questionable,Facility Maintenance,Facility Maintenance Questionable,General Administration,General Administration Questionable,Reduced Reporter Expenses,Reduced Reporter Expenses Questionable,Total,Total Questionable,Purchased Transportation Reported Separately,Purchased Transportation Reported Separately Questionable
City of Lamar,Lamar,MO,70211,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,138246,,138246,,0,
"Tri-County CAP, Inc./Carroll County Transit",Berlin,NH,10170,Private-Non-Profit Corporation,Rural Reporter,2022,33,New Hampshire Non-UZA,768345,3,DR,Demand Response,DO,3,0,,0,,0,,0,,217481,,217481,,0,
Ketchikan Indian Community,Ketchikan,AK,239,Tribe,Reduced Reporter,2022,2,Alaska Non-UZA,359299,3,DR,Demand Response,DO,3,0,,0,,0,,0,,127402,,127402,,0,
Heard County Transit,Franklin,GA,40908,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,119273,,119273,,0,
Gwichyaa Zhee Tribal Transit Service,Fort Yukon,AK,400,Tribe,Reduced Reporter,2022,2,Alaska Non-UZA,359299,1,MB,Bus,DO,1,0,,0,,0,,0,,166605,,166605,,0,
Clay County Task Force,Clay Center,KS,70250,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,92652,,92652,,0,
Hart County Public Transit,Hartwell,GA,41144,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,138538,,138538,,0,
"Powell Senior Citizens Ago-Go, Inc.",Powell,WY,88219,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,127949,,127949,,0,
Philadelphia Transit,Philadelphia,MS,44983,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,324188,,324188,,0,
City of Portales,Portales,NM,60253,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,193171,,193171,,0,
Municipality of Vieques,Vieques,PR,44943,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,MB,Bus,DO,3,0,,0,,0,,0,,57744,,57744,,0,
Wilkinson County Commission Transit,Irwinton,GA,40936,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,196011,,196011,,0,
City of Milwaukee,Milwaukee,WI,55312,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2022,57466,"Milwaukee, WI",1306795,3,SR,Streetcar Rail,PT,3,1447610,,1667750,,333002,,1359164,,0,,4807526,,0,
Lemhi Ride,Salmon,ID,403,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,187640,,187640,,0,
Sault Ste. Marie Tribe of Chippewa Indians,Sault Sainte Marie,MI,50523,Tribe,Reduced Reporter,2022,26,Michigan Non-UZA,3418966,3,DR,Demand Response,DO,3,0,,0,,0,,0,,109564,,109564,,0,
Hillsdale Dial-A-Ride,Hillsdale,MI,50268,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,346248,,346248,,0,
"University of Montana, dba: UDASH",Missoula,MT,80107,University,Full Reporter,2022,57736,"Missoula, MT",88109,3,MB,Bus,DO,3,228410,,140305,,9373,,136914,,0,,515002,,0,
Avera St.Anthony's Hospital,Oneill,NE,70220,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,295189,,295189,,0,
City of River Falls,River Falls,WI,50303,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,PT,3,0,,0,,0,,0,,273062,,273062,,0,
Ninilchik Village,Ninilchik,AK,414,Tribe,Reduced Reporter,2022,2,Alaska Non-UZA,359299,3,MB,Bus,DO,3,0,,0,,0,,0,,186847,,186847,,0,
Wildrose Public Transportation,Crosby,ND,88222,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,164392,,164392,,0,
Town of Cranberry Isles,Islesford,ME,10153,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,FB,Ferryboat,PT,3,0,,0,,0,,0,,119017,,119017,,0,
City of Prairie du Chien,Prairie Du Chien,WI,50482,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,PT,3,0,,0,,0,,0,,344930,,344930,,0,
Village of Plover,Plover,WI,50277,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,PT,3,0,,0,,0,,0,,237840,,237840,,0,
Los Angeles County Dept. of Public Works - Willowbrook et al.,Alhambra,CA,90279,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2022,51445,"Los Angeles--Long Beach--Anaheim, CA",12237376,3,DR,Demand Response,PT,3,0,,0,,0,,0,,161119,,161119,,0,
City of Richland Center,Richland Center,WI,50229,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,TX,3,0,,0,,0,,0,,272676,,272676,,0,
City of Silverton,Silverton,OR,300,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,84652,,84652,,0,
Rosebud Community Hospital,Forsyth,MT,80139,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,83730,,83730,,0,
"Clear Creek County, dba: Roundabout Transit Solution",Georgetown,CO,88299,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,MB,Bus,DO,3,0,,0,,0,,0,,492620,,492620,,0,
Town of Bluefield/Graham Transit,Bluefield,VA,30164,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,MB,Bus,DO,3,0,,0,,0,,0,,357017,,357017,,0,
City of Bisbee,Bisbee,AZ,91121,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,MB,Bus,PT,3,0,,0,,0,,0,,305596,,305596,,0,
Kidder-Emmons County Senior Services,Steele,ND,80228,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,125789,,125789,,0,
Shoshone and Arapaho Tribes DOT,Fort Washakie,WY,80015,Tribe,Reduced Reporter,2022,56,Wyoming Non-UZA,429850,3,DR,Demand Response,DO,3,0,,0,,0,,0,,194499,,194499,,0,
"Borough of Mt. Carmel, dba: Lower Anthracite Transportation System",Mount Carmel,PA,30116,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,MB,Bus,PT,3,0,,0,,0,,0,,318559,,318559,,0,
Lincoln County Transit,Lincolnton,GA,40961,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,100077,,100077,,0,
City of Medford,Medford,WI,50491,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,PT,3,0,,0,,0,,0,,176768,,176768,,0,
York County,Yorktown,VA,30203,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2022,90892,"Virginia Beach--Norfolk, VA",1451578,3,MB,Bus,DO,3,0,,0,,0,,0,,134364,,134364,,0,
Southeast Nebraska Community Action Partnership,Humboldt,NE,70112,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,88418,,88418,,0,
Daniels Memorial Healthcare Foundation,Scobey,MT,80205,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,62371,,62371,,0,
"City of Seymour, dba: Seymour Public Transit",Seymour,IN,50501,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,375441,,375441,,0,
Goliad County,Goliad,TX,66281,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,PT,3,0,,0,,0,,0,,206724,,206724,,0,
Pueblo of Santa Ana,Bernalillo,NM,66152,Tribe,Reduced Reporter,2022,35,New Mexico Non-UZA,978126,3,MB,Bus,DO,3,0,,0,,0,,0,,197889,,197889,,0,
Watonwan County,Saint James,MN,50448,Independent Public Agency or Authority of Transit Service,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,454759,,454759,,0,
County of Ventura,Ventura,CA,90298,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2022,87490,"Thousand Oaks, CA",213986,3,MB,Bus,PT,3,0,,0,,0,,0,,339919,,339919,,0,
Elbert County,Elberton,GA,41021,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,355584,,355584,,0,
"City of Black Hawk, dba: The Black Hawk & Central City Tramway",Black Hawk,CO,80119,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,MB,Bus,PT,3,0,,0,,0,,0,,612918,,612918,,0,
Cavalier County Senior Meals & Services,Langdon,ND,80233,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,175763,,175763,,0,
City of Agoura Hills,Agoura Hills,CA,90246,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2022,51445,"Los Angeles--Long Beach--Anaheim, CA",12237376,3,DR,Demand Response,PT,3,0,,0,,0,,0,,230827,,230827,,0,
"Blue Valley Community Action Partnership, dba: Fillmore County Transit",Geneva,NE,70205,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,179141,,179141,,0,
Eppson Center for Seniors,Laramie,WY,80252,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,157527,,157527,,0,
"Bay State LLC, dba: Bay State Cruise Company",Boston,MA,11238,Private-For-Profit Corporation,Full Reporter,2022,9271,"Boston, MA--NH",4382009,3,FB,Ferryboat,DO,3,3064601,,288770,,0,,1318980,,0,,4672351,,0,
"City of Huntingburg, dba: Huntingburg Transit System",Huntingburg,IN,50354,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,222164,,222164,,0,
City of Mount Vernon,Mount Vernon,MO,70085,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,108244,,108244,,0,
Taylor County Transit,Butler,GA,41077,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,229757,,229757,,0,
Walker County Commission,Jasper,AL,41173,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,143859,,143859,,0,
"Madison County Council of Governments, dba: Transportation for Rural Areas of Madison County",Anderson,IN,50272,"MPO, COG or Other Planning Agency",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,420122,,420122,,0,
"Oakland Heights, dba: Oakland Public Transit",Oakland,NE,70124,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,72980,,72980,,0,
Banks County Transit,Homer,GA,40985,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,99345,,99345,,0,
Project Concern,Atchison,KS,70267,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,118206,,118206,,0,
Municipality of Comerio,Comerio,PR,41182,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2022,79093,"San Juan, PR",1844410,3,MB,Bus,DO,3,0,,0,,0,,0,,164317,,164317,,0,
"City of Manhattan Beach , dba: City of Manhattan Beach Dial-A-Ride",Manhattan Beach,CA,90283,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2022,51445,"Los Angeles--Long Beach--Anaheim, CA",12237376,3,DR,Demand Response,DO,3,0,,0,,0,,0,,614922,,614922,,0,
Gila River Indian Community,Sacaton,AZ,99436,Tribe,Reduced Reporter,2022,4,Arizona Non-UZA,1296856,3,MB,Bus,DO,3,0,,0,,0,,0,,562083,,562083,,0,
Carroll County Wellness Transit,Carrollton,KY,44939,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,172858,,172858,,0,
"East Central Council of Local Governments, dba: Outback Express Total System",Stratton,CO,80162,"MPO, COG or Other Planning Agency",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,134397,,134397,,0,
White Pine - Ely Bus,Ely,NV,91099,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,232400,,232400,,0,
Lane Council of Governments,Eugene,OR,464,"MPO, COG or Other Planning Agency",Rural Reporter,2022,28117,"Eugene, OR",270179,3,MB,Bus,PT,3,0,,0,,0,,0,,580723,,580723,,0,
"East Dakota Transit, Inc.",Madison,SD,80190,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,193812,,193812,,0,
Macon County Transit,Oglethorpe,GA,40903,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,PT,3,0,,0,,0,,0,,222855,,222855,,0,
The Tulalip Tribes of Washington,Tulalip,WA,60,Tribe,Reduced Reporter,2022,53,Washington Non-UZA,1895776,1,MB,Bus,DO,1,0,,0,,0,,0,,75191,,75191,,0,
Lincoln County Transportation,Pioche,NV,91022,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,57956,,57956,,0,
Hancock County,Carthage,IL,50385,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,264051,,264051,,0,
City  of Crawford,Crawford,NE,70247,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,89753,,89753,,0,
River Parishes Transit Authority,La Place,LA,60112,Independent Public Agency or Authority of Transit Service,Reduced Reporter,2022,62677,"New Orleans, LA",963212,3,DR,Demand Response,PT,3,0,,0,,0,,0,,1297016,,1297016,,0,
Cape May Lewes Ferry,New Castle,DE,20223,Independent Public Agency or Authority of Transit Service,Full Reporter,2022,3904,"Atlantic City--Ocean City--Villas, NJ",294921,3,FB,Ferryboat,DO,3,11854074,,2303256,,4180591,,6150365,,0,,24488286,,0,
Crawford County Transit,,GA,41176,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,139520,,139520,,0,
City of Taft,Taft,CA,91066,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,394016,,394016,,0,
City of Beverly,Beverly,MA,10179,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2022,9271,"Boston, MA--NH",4382009,3,MB,Bus,PT,3,0,,0,,0,,0,,163078,,163078,,0,
Dodge County Transit,Eastman,GA,40956,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,PT,3,0,,0,,0,,0,,191854,,191854,,0,
Town of Quartzsite,Quartzsite,AZ,99437,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,236449,,236449,,0,
Wilcox County Transit,Abbeville,GA,41156,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,PT,3,0,,0,,0,,0,,170766,,170766,,0,
Town of Montgomery,Montgomery,NY,20973,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,MB,Bus,DO,3,0,,0,,0,,0,,348320,,348320,,0,
Liberty County Council on Aging,Chester,MT,80134,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,170669,,170669,,0,
"Brown County YMCA, dba: ACCESS Brown County Public Transit",Nashville,IN,55665,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,155959,,155959,,0,
Town of Chincoteague,Panacea,FL,30147,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,MB,Bus,DO,3,0,,0,,0,,0,,73474,,73474,,0,
Putnam County CommissionTransit,Eatonton,GA,40945,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,258572,,258572,,0,
"City of Bettendorf, dba: Bettendorf Transit System",Bettendorf,IA,70007,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2022,22366,"Davenport, IA--IL",285211,3,MB,Bus,DO,3,0,,0,,0,,0,,804664,,804664,,0,
City of Black River Falls,Black River Falls,WI,50239,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,PT,3,0,,0,,0,,0,,303815,,303815,,0,
Futures Unlimited,Wellington,KS,70259,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,239212,,239212,,0,
Town of Lexington,Lexington,MA,10181,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2022,9271,"Boston, MA--NH",4382009,3,MB,Bus,PT,3,0,,0,,0,,0,,638714,,638714,,0,
City of Whitewater,Whitewater,WI,50375,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,PT,3,0,,0,,0,,0,,214070,,214070,,0,
Bleckley County Transit,Cochran,GA,41196,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,PT,3,0,,0,,0,,0,,167975,,167975,,0,
Village of Prairie du Sac,Prairie Du Sac,WI,50291,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,TX,3,0,,0,,0,,0,,157130,,157130,,0,
"Louisburg Area Senior Citizens, Inc.",Louisburg,KS,70184,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,69453,,69453,,0,
Wilkes County Commission Transit,Washington,GA,41168,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,248660,,248660,,0,
Jones County Transit,Gray,GA,40946,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,PT,3,0,,0,,0,,0,,175183,,175183,,0,
Wabaunsee County General Public Transportation,Alma,KS,70218,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,87434,,87434,,0,
Town of Newburgh,Newburgh,NY,20143,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2022,71803,"Poughkeepsie--Newburgh, NY",314766,3,DR,Demand Response,DO,3,0,,0,,0,,0,,80118,,80118,,0,
"Catholic Community Service, Sitka",Juneau,AK,354,Private-Non-Profit Corporation,Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,228239,,228239,,0,
Village of Milan,Milan,NM,60148,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,221354,,221354,,0,
Ogallala Transit System,Ogallala,NE,70127,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,180985,,180985,,0,
"Wasco, City of",Wasco,CA,99426,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2022,,,,3,DR,Demand Response,DO,3,0,,0,,0,,0,,390819,,390819,,0,
